"State","Year","Ideology","CarbonIntensity","EnergyIntensity","Population","PercentUrban","EmissionsPerCapita","GDPPerCapita","PropManuEmployment","PropFarmEmployment","GHI","Speed120m"
"WI","2008",-0.074,60.5,7.11,5641,70.2,0.0186669030313774,43.753678425811,0.142129065700557,0.026103499312587,3.91114525476548,7.39555353917849
"WI","2009",-0.8255,59.4,6.82,5669,70.2,0.0170047627447522,43.6073381548774,0.131172598473293,0.026117290620687,3.91114525476548,7.39555353917849
"WI","2010",-0.7975,58.6,6.78,5691,70.2,0.0173958882445967,45.0593744508874,0.12987042551459,0.0261311610045503,3.91114525476548,7.39555353917849
"WI","2011",0.6325,58.8,6.59,5706,67.1,0.0172099544339292,46.6814581142657,0.132442639993645,0.0257030623088144,3.91114525476548,7.39555353917849
"WI","2012",0.6225,56.3,6.27,5721,67.1,0.0158888306240168,48.4368292256598,0.13471846992949,0.0241659717741221,3.91114525476548,7.39555353917849
"WI","2013",0.636,58.6,6.59,5738,67.1,0.017654234925061,49.5418089926804,0.134143064574781,0.0250299573434554,3.91114525476548,7.39555353917849
"WI","2014",0.633,58.4,6.65,5753,67.1,0.0175908221797323,51.3985746567009,0.134187817768487,0.0241353462296121,3.91114525476548,7.39555353917849
"WI","2015",0.6635,57.9,6.27,5763,67.1,0.0173347214992192,53.3589970501475,0.133627150760952,0.0232135816710457,3.91114525476548,7.39555353917849
"WI","2016",0.6505,56.6,6.17,5775,67.1,0.0165541125541126,54.384987012987,0.131865319821135,0.0227703943317881,3.91114525476548,7.39555353917849
"WI","2017",0.676,57.5,6.23,5793,67.1,0.0170205420334887,54.9474192991542,0.131856915418612,0.0220867393939262,3.91114525476548,7.39555353917849
"WI","2018",0.643,56.7,6.34,5809,67.1,0.0174212428989499,57.2385264245137,0.132425231705927,0.0227653358042899,3.91114525476548,7.39555353917849
"WI","2019",0.6615,54.9,6.08,5825,67.1,0.016274678111588,59.2680515021459,0.134441968757942,0.0225151510669282,3.91114525476548,7.39555353917849
"WI","2020",0.666,54.4,5.83,5896,67.1,0.0147557666214383,57.7664687924016,0.132399850586181,0.0226546748490647,3.91114525476548,7.39555353917849
"WV","1998",-0.1535,84.8,12.27,1816,48.7,0.0634911894273128,22.0344713656388,0.0911731174499349,0.0274260971705609,4.10351739180734,6.59427056892086
"WV","1999",-0.2005,85.64,11.61,1812,48.7,0.0642604856512141,23.0211368653422,0.0899628672388613,0.0268579049935732,4.10351739180734,6.59427056892086
"WV","2000",-0.204,85.1,11.95,1807,48.7,0.0640287769784173,23.5172108467073,0.088201735801389,0.0264653176649028,4.10351739180734,6.59427056892086
"WV","2001",-0.197,84.52,11.82,1801,48.7,0.0586729594669628,24.4160466407551,0.0852161376019144,0.0269384078317934,4.10351739180734,6.59427056892086
"WV","2002",-0.197,85.1,12.02,1805,48.7,0.0657617728531856,25.2525207756233,0.0813335399413463,0.0250764736603479,4.10351739180734,6.59427056892086
"WV","2003",-0.163,85.7,11.27,1812,48.7,0.0636865342163355,25.9602097130243,0.0768421949713928,0.0252248039875068,4.10351739180734,6.59427056892086
"WV","2004",-0.1635,85.5,11.45,1816,48.7,0.0620594713656388,27.3906387665198,0.0742636246080569,0.0243280528345576,4.10351739180734,6.59427056892086
"WV","2005",-0.1495,85.3,11.22,1820,48.7,0.063021978021978,29.3914835164835,0.072104719565315,0.0236270151331447,4.10351739180734,6.59427056892086
"WV","2006",-0.1485,85,11.37,1828,48.7,0.062800875273523,31.1870897155361,0.0699015298262402,0.0233610547195577,4.10351739180734,6.59427056892086
"WV","2007",-0.156,85.4,11.77,1834,48.7,0.0637949836423119,32.3192475463468,0.0670698077744274,0.0254182033827594,4.10351739180734,6.59427056892086
"WV","2008",-0.1605,84.7,11.33,1840,48.7,0.06125,34.0732608695652,0.0641665287420403,0.024473636070629,4.10351739180734,6.59427056892086
"WV","2009",-0.17,81.7,10.35,1848,48.7,0.0487554112554113,34.4159632034632,0.0593081494482614,0.0250081473349595,4.10351739180734,6.59427056892086
"WV","2010",NA,82,10.86,1854,48.7,0.0542610571736785,35.5980043149946,0.0571155406832609,0.0243443652655335,4.10351739180734,6.59427056892086
"WV","2011",-0.1795,81.5,10.49,1857,44.6,0.0527194399569198,37.2827679052235,0.057269047147603,0.023811409587926,4.10351739180734,6.59427056892086
"WV","2012",-0.1855,80.6,10.39,1857,44.6,0.0496499730748519,37.8687129779214,0.0562822239971794,0.0232600401759384,4.10351739180734,6.59427056892086
"WV","2013",-0.1065,79.9,10.64,1855,44.6,0.0508355795148248,38.5345013477089,0.0561270641303718,0.0239803904196568,4.10351739180734,6.59427056892086
"WV","2014",-0.0755,80.1,11.07,1851,44.6,0.0539708265802269,39.2480821177742,0.05545708024105,0.0248947545076222,4.10351739180734,6.59427056892086
"WV","2015",0.7265,79.5,10.87,1843,44.6,0.0499186109603907,38.6969614758546,0.0557399891625289,0.0254603160560452,4.10351739180734,6.59427056892086
"WV","2016",0.715,79.6,10.87,1832,44.6,0.0515829694323144,38.714192139738,0.0558655327007478,0.0259253725810456,4.10351739180734,6.59427056892086
"WV","2017",0.7135,78.9,10.53,1819,44.6,0.0499175371083013,41.1325453545904,0.0556174352119997,0.0263022292427505,4.10351739180734,6.59427056892086
"WV","2018",0.735,77.3,11.34,1806,44.6,0.0493355481727575,43.8498892580288,0.0552542354008808,0.0260520997455697,4.10351739180734,6.59427056892086
"WV","2019",0.721,76.3,11.4,1795,44.6,0.0476323119777159,44.1925348189415,0.0560606782406305,0.0257431088183986,4.10351739180734,6.59427056892086
"WV","2020",0.677,74.5,11.4,1791,44.6,0.0429369067560022,42.7403126744835,0.0558187768771169,0.0267046751912319,4.10351739180734,6.59427056892086
"WY","1998",0.4615,82.3,16.48,491,64.8,0.130346232179226,30.2244399185336,0.0366304028796006,0.0396009585767136,4.54073928556499,7.4382667959406
"WY","1999",0.422,82.31,15.98,492,64.8,0.127093495934959,31.8693089430894,0.0361487065273257,0.0381220693024702,4.54073928556499,7.4382667959406
"WY","2000",0.423,82.13,15.59,494,64.8,0.128542510121457,34.7216599190283,0.034794072440421,0.0391987753077902,4.54073928556499,7.4382667959406
"WY","2001",0.423,82.2,15.04,495,64.8,0.128727272727273,37.7945454545454,0.0345924332838579,0.0377396783085451,4.54073928556499,7.4382667959406
"WY","2002",0.423,82.2,14.73,500,64.8,0.125,38.3312,NA,0.0394099285006689,4.54073928556499,7.4382667959406
"WY","2003",0.3885,82.1,15.04,503,64.8,0.128230616302187,42.134393638171,0.0315913875683332,0.0360009383286466,4.54073928556499,7.4382667959406
"WY","2004",0.382,82.7,14.22,509,64.8,0.126522593320236,46.0302554027505,0.0315452641377705,0.0344339073772399,4.54073928556499,7.4382667959406
"WY","2005",0.381,81.9,13.64,514,64.8,0.123929961089494,53.6503891050584,0.0315759176486523,0.0325268635152829,4.54073928556499,7.4382667959406
"WY","2006",0.3865,81.8,12.64,523,64.8,0.123326959847036,62.6009560229446,0.0317445744482638,0.0301892091129287,4.54073928556499,7.4382667959406
"WY","2007",0.3715,80.6,12.89,535,64.8,0.124859813084112,69.0669158878505,0.0305099842198614,0.0324432442729423,4.54073928556499,7.4382667959406
"WY","2008",0.389,80.1,12.56,546,64.8,0.123076923076923,78.4236263736264,0.0290459135464887,0.0322289586930968,4.54073928556499,7.4382667959406
"WY","2009",0.401,78.2,12.6,560,64.8,0.114464285714286,64.7357142857143,0.0281710495754729,0.0330511755142068,4.54073928556499,7.4382667959406
"WY","2010",0.3685,77.1,13.5,565,64.8,0.116106194690265,66.6915044247788,0.0270804388755437,0.0338972927351815,4.54073928556499,7.4382667959406
"WY","2011",0.4205,75,14.01,567,62,0.113756613756614,70.1082892416226,0.0282446072654609,0.0350566173079879,4.54073928556499,7.4382667959406
"WY","2012",0.4205,76.2,14.16,577,62,0.115597920277296,67.3403812824957,0.0284253032334822,0.0351856706425626,4.54073928556499,7.4382667959406
"WY","2013",0.4155,77.2,13.86,583,62,0.118181818181818,67.3924528301887,0.0289655688996529,0.0348805273276572,4.54073928556499,7.4382667959406
"WY","2014",0.4155,76.8,13.52,583,62,0.11303602058319,69.1433962264151,0.0289836885243885,0.0347587727392403,4.54073928556499,7.4382667959406
"WY","2015",0.4155,77.7,12.5,586,62,0.10938566552901,65.5749146757679,0.0292750803482373,0.0356364442364763,4.54073928556499,7.4382667959406
"WY","2016",0.435,76.5,13.17,585,62,0.104786324786325,61.3316239316239,0.0289593714836843,0.0366199164121524,4.54073928556499,7.4382667959406
"WY","2017",0.4235,75.7,14.2,580,62,0.108275862068966,63.7598275862069,NA,0.0374491187263139,4.54073928556499,7.4382667959406
"WY","2018",0.4235,75.5,14.6,579,62,0.110189982728843,67.6540587219344,0.030124248932873,0.035865849709954,4.54073928556499,7.4382667959406
"WY","2019",0.4345,74.4,14.19,580,62,0.101896551724138,67.9793103448276,0.0303865033832219,0.0357241761284963,4.54073928556499,7.4382667959406
"WY","2020",0.4345,72.8,13.8,578,62,0.0961937716262976,62.8553633217993,0.0301492901436641,0.0358102170519864,4.54073928556499,7.4382667959406
